,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,UNIQUELOCATION
2493,-7356.978100001811,4864760.987300001,3,2,232,2,6,19,1371714701,328
2494,-7361.5406999997795,4864765.608599998,3,2,231,2,6,19,1371714680,363
2495,-7362.526500001551,4864764.065700002,3,2,230,2,6,19,1371714660,364
2496,-7356.0102000012985,4864762.5402000025,3,2,233,2,6,19,1371714719,322
2497,-7355.670499999076,4864760.262000002,3,2,234,2,6,19,1371714737,320
2498,-7354.719900000841,4864761.8244,3,2,235,2,6,19,1371714754,317
2499,-7348.8982000015685,4864756.556000002,3,2,238,2,6,19,1371714810,281
2500,-7350.146999999882,4864757.249200001,3,2,236,2,6,19,1371714775,288
2501,-7349.279599998145,4864758.806000002,3,2,237,2,6,19,1371714794,282
2502,-7344.968400001526,4864749.5759999985,3,2,241,2,6,19,1371714872,256
2503,-7344.211399998516,4864750.939999999,3,2,242,2,6,19,1371714888,254
2504,-7341.214999999851,4864756.341499999,3,2,243,2,6,19,1371714907,240
2505,-7347.108300000428,4864748.045599997,3,2,240,2,6,19,1371714857,277
2506,-7348.012899998575,4864758.103299998,3,2,239,2,6,19,1371714830,279
2507,-7331.400499999522,4864768.478600003,3,2,248,2,6,19,1371715093,175
2508,-7336.700399998575,4864764.478799999,3,2,246,2,6,19,1371714964,202
2509,-7331.747999999671,4864767.318000004,3,2,247,2,6,19,1371715077,179
2510,-7340.524599999189,4864757.585900001,3,2,244,2,6,19,1371714926,238
2511,-7337.394799999893,4864763.226999998,3,2,245,2,6,19,1371714943,206
2512,-7404.464299999178,4864809.152999997,3,2,254,2,6,19,1371715326,608
2513,-7377.651299998164,4864772.941299997,3,2,250,2,6,19,1371715253,472
2514,-7405.22580000013,4864808.256200002,3,2,253,2,6,19,1371715308,623
2515,-7408.338870193808,4864811.529825352,3,2,253,1,6,19,1371715396,645
2516,-7380.934599999338,4864847.235600002,4,2,104,2,6,19,1371719814,485
2517,-7384.729100000113,4864840.396499999,4,2,102,2,6,19,1371719774,515
2518,-7377.846599999814,4864852.802199997,4,2,105,2,6,19,1371719831,476
2519,-7385.526399999857,4864838.958999999,4,2,101,2,6,19,1371719753,526
2520,-7381.754700001329,4864845.757299997,4,2,103,2,6,19,1371719797,493
2521,-7376.904599998145,4864852.029399999,4,2,106,2,6,19,1371719844,458
2522,-7366.095899999142,4864845.581600003,4,2,109,2,6,19,1371719897,386
2523,-7372.802900001408,4864849.3028,4,2,107,2,6,19,1371719865,423
2524,-7370.0106999985865,4864847.7535,4,2,108,2,6,19,1371719879,409
2525,-7349.546000000089,4864836.3998000035,4,2,114,2,6,19,1371719986,285
2526,-7352.339699998499,4864837.949699998,4,2,113,2,6,19,1371719972,296
2527,-7356.611999999732,4864840.320100002,4,2,112,2,6,19,1371719952,326
2528,-7363.282299999148,4864844.0207,4,2,110,2,6,19,1371719912,371
2529,-7359.148499999195,4864841.7271,4,2,111,2,6,19,1371719930,341
2530,-7321.037900000811,4864820.583700001,4,2,117,2,6,19,1371720048,116
2531,-7310.057300001383,4864815.156599999,4,2,119,2,6,19,1371720164,18
2532,-7327.958599999547,4864824.4234,4,2,116,2,6,19,1371720030,158
2533,-7334.819400001317,4864828.2295999965,4,2,115,2,6,19,1371720013,195
2534,-7314.109499998391,4864816.739699997,4,2,118,2,6,19,1371720146,54
2535,-7311.919399999082,4864808.963799998,4,2,120,2,6,19,1371720182,33
2536,-7316.4574000015855,4864800.7843,4,2,123,2,6,19,1371720227,76
2537,-7312.662200000137,4864807.624899998,4,2,121,2,6,19,1371720197,40
2538,-7315.743400000036,4864802.071500003,4,2,122,2,6,19,1371720213,72
2539,-7309.517499998212,4864813.293499999,4,2,143,2,6,19,1371720258,14
2540,-7360.497299998999,4864837.920500003,4,2,128,2,6,19,1371720342,358
2541,-7359.913360092789,4864833.420775658,4,2,129,1,6,19,1371720390,353
2542,-7359.331099998206,4864837.273500003,4,2,129,2,6,19,1371720368,348
2543,-7338.857999999076,4864825.9152000025,4,2,133,2,6,19,1371720619,227
2544,-7345.42330000177,4864829.557700002,4,2,132,2,6,19,1371720604,265
2545,-7353.723400000484,4864834.1625000015,4,2,130,2,6,19,1371720571,314
2546,-7352.520300000906,4864833.494800001,4,2,131,2,6,19,1371720586,303
2547,-7324.080699998885,4864817.717,4,2,138,2,6,19,1371720694,134
2548,-7330.786899998784,4864821.437299997,4,2,136,2,6,19,1371720663,169
2549,-7337.716099999845,4864825.2817,4,2,134,2,6,19,1371720633,211
2550,-7325.23409999907,4864818.356799996,4,2,137,2,6,19,1371720678,145
2551,-7332.1088000014415,4864822.170999996,4,2,135,2,6,19,1371720650,185
2552,-7374.347500000149,4864845.604699999,4,2,124,2,6,19,1371720812,441
2553,-7318.341099999845,4864814.532499999,4,2,139,2,6,19,1371720710,107
2554,-7316.86719999835,4864813.714900002,4,2,140,2,6,19,1371720726,83
2555,-7373.052799999715,4864844.886500001,4,2,125,2,6,19,1371720826,430
2556,-7317.526099998503,4864794.559299998,4,2,142,2,6,19,1371720929,100
2557,-7313.731119778006,4864792.063410872,4,2,141,1,6,19,1371721041,50
2558,-7367.458799999206,4864841.782799996,4,2,126,2,6,19,1371720841,401
2559,-7316.963899999857,4864795.2365000015,4,2,141,2,6,19,1371720945,92
2560,-7366.242400001734,4864841.108000003,4,2,127,2,6,19,1371720859,391
2561,-7413.154800001532,4864789.236699998,3,2,204,2,6,19,1371714079,664
2562,-7411.2507000006735,4864792.7678999975,3,2,203,2,6,19,1371714047,660
2563,-7407.379599999636,4864799.6941,3,2,201,2,6,19,1371713994,636
2564,-7390.761199999601,4864835.141000004,4,2,147,2,6,19,1371721202,557
2565,-7390.435400001706,4864835.897,4,2,146,2,6,19,1371721193,546
2566,-7406.063099998981,4864788.219300002,3,2,208,2,6,19,1371714198,629
2567,-7413.921399999409,4864785.033399999,3,2,206,2,6,19,1371714132,666
2568,-7405.100900001824,4864789.7755,3,2,207,2,6,19,1371714176,619
2569,-7413.955299999566,4864787.794299996,3,2,205,2,6,19,1371714105,669
2570,-7398.11080000177,4864785.8972999975,3,2,211,2,6,19,1371714271,589
2571,-7403.73600000143,4864789.018399999,3,2,209,2,6,19,1371714221,603
2572,-7399.109700001776,4864784.361699998,3,2,212,2,6,19,1371714293,596
2573,-7396.896099999547,4864785.223499998,3,2,213,2,6,19,1371714320,583
2574,-7404.705499999225,4864787.466200002,3,2,210,2,6,19,1371714245,612
2575,-7392.357000000775,4864780.615599996,3,2,216,2,6,19,1371714387,565
2576,-7397.859799999744,4864783.668200001,3,2,214,2,6,19,1371714341,587
2577,-7390.095800001174,4864781.450599998,3,2,217,2,6,19,1371714410,541
2578,-7391.35909999907,4864782.1516999975,3,2,215,2,6,19,1371714366,561
2579,-7383.265599999577,4864777.661399998,3,2,221,2,6,19,1371714493,501
2580,-7391.084499999882,4864779.909699999,3,2,218,2,6,19,1371714429,559
2581,-7385.372800000012,4864776.740699999,3,2,220,2,6,19,1371714472,520
2582,-7384.393399998547,4864778.2870000005,3,2,219,2,6,19,1371714452,512
2583,-7384.211300000548,4864776.0964,3,2,222,2,6,19,1371714515,508
2584,-7376.4010000005355,4864773.852899998,3,2,223,2,6,19,1371714534,454
2585,-7369.632300000639,4864770.0979999965,3,2,225,2,6,19,1371714575,407
2586,-7370.614700000732,4864768.552900001,3,2,224,2,6,19,1371714558,414
2587,-7363.996100001038,4864764.880800001,3,2,228,2,6,19,1371714626,375
2588,-7362.526500001551,4864764.065700002,3,2,230,2,6,19,1371714661,364
2589,-7363.03830000013,4864766.439499997,3,2,229,2,6,19,1371714643,367
2590,-7369.414400000124,4864767.887100004,3,2,226,2,6,19,1371714591,406
2591,-7368.386100001633,4864769.406199999,3,2,227,2,6,19,1371714609,404
2592,-7356.0102000012985,4864762.5402000025,3,2,233,2,6,19,1371714721,322
2593,-7356.978100001811,4864760.987300001,3,2,232,2,6,19,1371714702,328
2594,-7361.5406999997795,4864765.608599998,3,2,231,2,6,19,1371714681,363
2595,-7355.670499999076,4864760.262000002,3,2,234,2,6,19,1371714738,320
2596,-7348.8982000015685,4864756.556000002,3,2,238,2,6,19,1371714811,281
2597,-7349.279599998145,4864758.806000002,3,2,237,2,6,19,1371714794,282
2598,-7348.012899998575,4864758.103299998,3,2,239,2,6,19,1371714831,279
2599,-7354.719900000841,4864761.8244,3,2,235,2,6,19,1371714755,317
2600,-7350.146999999882,4864757.249200001,3,2,236,2,6,19,1371714775,288
2601,-7341.214999999851,4864756.341499999,3,2,243,2,6,19,1371714908,240
2602,-7344.211399998516,4864750.939999999,3,2,242,2,6,19,1371714889,254
2603,-7347.108300000428,4864748.045599997,3,2,240,2,6,19,1371714857,277
2604,-7344.968400001526,4864749.5759999985,3,2,241,2,6,19,1371714873,256
2605,-7337.394799999893,4864763.226999998,3,2,245,2,6,19,1371714944,206
2606,-7336.700399998575,4864764.478799999,3,2,246,2,6,19,1371714965,202
2607,-7331.400499999522,4864768.478600003,3,2,248,2,6,19,1371715094,175
2608,-7331.747999999671,4864767.318000004,3,2,247,2,6,19,1371715077,179
2609,-7340.524599999189,4864757.585900001,3,2,244,2,6,19,1371714926,238
2610,-7405.22580000013,4864808.256200002,3,2,253,2,6,19,1371715309,623
2611,-7377.651299998164,4864772.941299997,3,2,250,2,6,19,1371715254,472
2612,-7404.464299999178,4864809.152999997,3,2,254,2,6,19,1371715327,608
2613,-7408.338870193808,4864811.529825352,3,2,253,1,6,19,1371715395,645
2614,-7381.754700001329,4864845.757299997,4,2,103,2,6,19,1371719797,493
2615,-7380.934599999338,4864847.235600002,4,2,104,2,6,19,1371719814,485
2616,-7384.729100000113,4864840.396499999,4,2,102,2,6,19,1371719774,515
2617,-7377.846599999814,4864852.802199997,4,2,105,2,6,19,1371719832,476
2618,-7385.526399999857,4864838.958999999,4,2,101,2,6,19,1371719755,526
2619,-7376.904599998145,4864852.029399999,4,2,106,2,6,19,1371719846,458
2620,-7366.095899999142,4864845.581600003,4,2,109,2,6,19,1371719898,386
2621,-7372.802900001408,4864849.3028,4,2,107,2,6,19,1371719865,423
2622,-7370.0106999985865,4864847.7535,4,2,108,2,6,19,1371719879,409
2623,-7356.611999999732,4864840.320100002,4,2,112,2,6,19,1371719953,326
2624,-7363.282299999148,4864844.0207,4,2,110,2,6,19,1371719913,371
2625,-7352.339699998499,4864837.949699998,4,2,113,2,6,19,1371719972,296
2626,-7359.148499999195,4864841.7271,4,2,111,2,6,19,1371719931,341
2627,-7349.546000000089,4864836.3998000035,4,2,114,2,6,19,1371719986,285
2628,-7334.819400001317,4864828.2295999965,4,2,115,2,6,19,1371720012,195
2629,-7314.109499998391,4864816.739699997,4,2,118,2,6,19,1371720147,54
2630,-7321.037900000811,4864820.583700001,4,2,117,2,6,19,1371720049,116
2631,-7327.958599999547,4864824.4234,4,2,116,2,6,19,1371720030,158
2632,-7312.662200000137,4864807.624899998,4,2,121,2,6,19,1371720198,40
2633,-7310.057300001383,4864815.156599999,4,2,119,2,6,19,1371720164,18
2634,-7315.743400000036,4864802.071500003,4,2,122,2,6,19,1371720215,72
2635,-7316.4574000015855,4864800.7843,4,2,123,2,6,19,1371720229,76
2636,-7311.919399999082,4864808.963799998,4,2,120,2,6,19,1371720182,33
2637,-7359.331099998206,4864837.273500003,4,2,129,2,6,19,1371720368,348
2638,-7360.497299998999,4864837.920500003,4,2,128,2,6,19,1371720342,358
2639,-7309.517499998212,4864813.293499999,4,2,143,2,6,19,1371720259,14
2640,-7359.913360092789,4864833.420775658,4,2,129,1,6,19,1371720391,353
2641,-7345.42330000177,4864829.557700002,4,2,132,2,6,19,1371720604,265
2642,-7338.857999999076,4864825.9152000025,4,2,133,2,6,19,1371720620,227
2643,-7337.716099999845,4864825.2817,4,2,134,2,6,19,1371720634,211
2644,-7353.723400000484,4864834.1625000015,4,2,130,2,6,19,1371720572,314
2645,-7352.520300000906,4864833.494800001,4,2,131,2,6,19,1371720587,303
2646,-7324.080699998885,4864817.717,4,2,138,2,6,19,1371720695,134
2647,-7318.341099999845,4864814.532499999,4,2,139,2,6,19,1371720710,107
2648,-7332.1088000014415,4864822.170999996,4,2,135,2,6,19,1371720650,185
2649,-7330.786899998784,4864821.437299997,4,2,136,2,6,19,1371720664,169
2650,-7325.23409999907,4864818.356799996,4,2,137,2,6,19,1371720679,145
2651,-7374.347500000149,4864845.604699999,4,2,124,2,6,19,1371720812,441
2652,-7373.052799999715,4864844.886500001,4,2,125,2,6,19,1371720827,430
2653,-7316.86719999835,4864813.714900002,4,2,140,2,6,19,1371720726,83
2654,-7367.458799999206,4864841.782799996,4,2,126,2,6,19,1371720842,401
2655,-7316.963899999857,4864795.2365000015,4,2,141,2,6,19,1371720945,92
2656,-7366.242400001734,4864841.108000003,4,2,127,2,6,19,1371720861,391
2657,-7313.731119778006,4864792.063410872,4,2,141,1,6,19,1371721041,50
2658,-7317.526099998503,4864794.559299998,4,2,142,2,6,19,1371720930,100
2659,-7411.2507000006735,4864792.7678999975,3,2,203,2,6,19,1371714047,660
2660,-7407.379599999636,4864799.6941,3,2,201,2,6,19,1371713994,636
2661,-7413.154800001532,4864789.236699998,3,2,204,2,6,19,1371714080,664
2662,-7390.761199999601,4864835.141000004,4,2,147,2,6,19,1371721202,557
2663,-7390.435400001706,4864835.897,4,2,146,2,6,19,1371721193,546
2664,-7413.955299999566,4864787.794299996,3,2,205,2,6,19,1371714105,669
2665,-7405.100900001824,4864789.7755,3,2,207,2,6,19,1371714177,619
2666,-7413.921399999409,4864785.033399999,3,2,206,2,6,19,1371714132,666
2667,-7406.063099998981,4864788.219300002,3,2,208,2,6,19,1371714199,629
2668,-7404.705499999225,4864787.466200002,3,2,210,2,6,19,1371714245,612
2669,-7399.109700001776,4864784.361699998,3,2,212,2,6,19,1371714294,596
2670,-7396.896099999547,4864785.223499998,3,2,213,2,6,19,1371714320,583
2671,-7398.11080000177,4864785.8972999975,3,2,211,2,6,19,1371714272,589
2672,-7403.73600000143,4864789.018399999,3,2,209,2,6,19,1371714221,603
2673,-7397.859799999744,4864783.668200001,3,2,214,2,6,19,1371714341,587
2674,-7390.095800001174,4864781.450599998,3,2,217,2,6,19,1371714410,541
2675,-7392.357000000775,4864780.615599996,3,2,216,2,6,19,1371714388,565
2676,-7391.35909999907,4864782.1516999975,3,2,215,2,6,19,1371714368,561
2677,-7385.372800000012,4864776.740699999,3,2,220,2,6,19,1371714473,520
2678,-7384.211300000548,4864776.0964,3,2,222,2,6,19,1371714515,508
2679,-7383.265599999577,4864777.661399998,3,2,221,2,6,19,1371714493,501
2680,-7391.084499999882,4864779.909699999,3,2,218,2,6,19,1371714431,559
2681,-7384.393399998547,4864778.2870000005,3,2,219,2,6,19,1371714453,512
2682,-7369.414400000124,4864767.887100004,3,2,226,2,6,19,1371714591,406
2683,-7376.4010000005355,4864773.852899998,3,2,223,2,6,19,1371714535,454
2684,-7370.614700000732,4864768.552900001,3,2,224,2,6,19,1371714559,414
2685,-7369.632300000639,4864770.0979999965,3,2,225,2,6,19,1371714575,407
2686,-7361.5406999997795,4864765.608599998,3,2,231,2,6,19,1371714681,363
2687,-7362.526500001551,4864764.065700002,3,2,230,2,6,19,1371714661,364
2688,-7363.03830000013,4864766.439499997,3,2,229,2,6,19,1371714644,367
2689,-7363.996100001038,4864764.880800001,3,2,228,2,6,19,1371714627,375
2690,-7368.386100001633,4864769.406199999,3,2,227,2,6,19,1371714610,404
2691,-7356.978100001811,4864760.987300001,3,2,232,2,6,19,1371714703,328
2692,-7356.0102000012985,4864762.5402000025,3,2,233,2,6,19,1371714721,322
2693,-7354.719900000841,4864761.8244,3,2,235,2,6,19,1371714756,317
2694,-7355.670499999076,4864760.262000002,3,2,234,2,6,19,1371714738,320
2695,-7350.146999999882,4864757.249200001,3,2,236,2,6,19,1371714776,288
2696,-7348.8982000015685,4864756.556000002,3,2,238,2,6,19,1371714811,281
2697,-7348.012899998575,4864758.103299998,3,2,239,2,6,19,1371714832,279
2698,-7349.279599998145,4864758.806000002,3,2,237,2,6,19,1371714795,282
2699,-7344.968400001526,4864749.5759999985,3,2,241,2,6,19,1371714873,256
2700,-7347.108300000428,4864748.045599997,3,2,240,2,6,19,1371714857,277
2701,-7341.214999999851,4864756.341499999,3,2,243,2,6,19,1371714908,240
2702,-7340.524599999189,4864757.585900001,3,2,244,2,6,19,1371714927,238
2703,-7344.211399998516,4864750.939999999,3,2,242,2,6,19,1371714889,254
2704,-7336.700399998575,4864764.478799999,3,2,246,2,6,19,1371714965,202
2705,-7377.651299998164,4864772.941299997,3,2,250,2,6,19,1371715254,472
2706,-7331.747999999671,4864767.318000004,3,2,247,2,6,19,1371715077,179
2707,-7337.394799999893,4864763.226999998,3,2,245,2,6,19,1371714945,206
2708,-7331.400499999522,4864768.478600003,3,2,248,2,6,19,1371715094,175
2709,-7405.22580000013,4864808.256200002,3,2,253,2,6,19,1371715309,623
2710,-7408.338870193808,4864811.529825352,3,2,253,1,6,19,1371715395,645
2711,-7404.464299999178,4864809.152999997,3,2,254,2,6,19,1371715328,608
2712,-7385.526399999857,4864838.958999999,4,2,101,2,6,19,1371719755,526
2713,-7381.754700001329,4864845.757299997,4,2,103,2,6,19,1371719798,493
2714,-7384.729100000113,4864840.396499999,4,2,102,2,6,19,1371719775,515
2715,-7377.846599999814,4864852.802199997,4,2,105,2,6,19,1371719832,476
2716,-7376.904599998145,4864852.029399999,4,2,106,2,6,19,1371719846,458
2717,-7380.934599999338,4864847.235600002,4,2,104,2,6,19,1371719816,485
2718,-7370.0106999985865,4864847.7535,4,2,108,2,6,19,1371719880,409
2719,-7372.802900001408,4864849.3028,4,2,107,2,6,19,1371719866,423
2720,-7366.095899999142,4864845.581600003,4,2,109,2,6,19,1371719899,386
2721,-7363.282299999148,4864844.0207,4,2,110,2,6,19,1371719913,371
2722,-7356.611999999732,4864840.320100002,4,2,112,2,6,19,1371719953,326
2723,-7349.546000000089,4864836.3998000035,4,2,114,2,6,19,1371719988,285
2724,-7352.339699998499,4864837.949699998,4,2,113,2,6,19,1371719972,296
2725,-7359.148499999195,4864841.7271,4,2,111,2,6,19,1371719932,341
2726,-7334.819400001317,4864828.2295999965,4,2,115,2,6,19,1371720012,195
2727,-7321.037900000811,4864820.583700001,4,2,117,2,6,19,1371720050,116
2728,-7310.057300001383,4864815.156599999,4,2,119,2,6,19,1371720164,18
2729,-7314.109499998391,4864816.739699997,4,2,118,2,6,19,1371720147,54
2730,-7327.958599999547,4864824.4234,4,2,116,2,6,19,1371720031,158
2731,-7309.517499998212,4864813.293499999,4,2,143,2,6,19,1371720259,14
2732,-7315.743400000036,4864802.071500003,4,2,122,2,6,19,1371720216,72
2733,-7311.919399999082,4864808.963799998,4,2,120,2,6,19,1371720183,33
2734,-7316.4574000015855,4864800.7843,4,2,123,2,6,19,1371720231,76
2735,-7312.662200000137,4864807.624899998,4,2,121,2,6,19,1371720198,40
2736,-7359.331099998206,4864837.273500003,4,2,129,2,6,19,1371720369,348
2737,-7359.913360092789,4864833.420775658,4,2,129,1,6,19,1371720391,353
2738,-7353.723400000484,4864834.1625000015,4,2,130,2,6,19,1371720573,314
2739,-7360.497299998999,4864837.920500003,4,2,128,2,6,19,1371720343,358
2740,-7332.1088000014415,4864822.170999996,4,2,135,2,6,19,1371720650,185
2741,-7338.857999999076,4864825.9152000025,4,2,133,2,6,19,1371720621,227
2742,-7352.520300000906,4864833.494800001,4,2,131,2,6,19,1371720588,303
2743,-7345.42330000177,4864829.557700002,4,2,132,2,6,19,1371720605,265
2744,-7337.716099999845,4864825.2817,4,2,134,2,6,19,1371720636,211
2745,-7324.080699998885,4864817.717,4,2,138,2,6,19,1371720695,134
2746,-7325.23409999907,4864818.356799996,4,2,137,2,6,19,1371720680,145
2747,-7318.341099999845,4864814.532499999,4,2,139,2,6,19,1371720711,107
2748,-7330.786899998784,4864821.437299997,4,2,136,2,6,19,1371720664,169
2749,-7373.052799999715,4864844.886500001,4,2,125,2,6,19,1371720827,430
2750,-7374.347500000149,4864845.604699999,4,2,124,2,6,19,1371720813,441
2751,-7316.86719999835,4864813.714900002,4,2,140,2,6,19,1371720727,83
2752,-7366.242400001734,4864841.108000003,4,2,127,2,6,19,1371720861,391
2753,-7367.458799999206,4864841.782799996,4,2,126,2,6,19,1371720842,401
2754,-7317.526099998503,4864794.559299998,4,2,142,2,6,19,1371720930,100
2755,-7390.435400001706,4864835.897,4,2,146,2,6,19,1371721194,546
2756,-7313.731119778006,4864792.063410872,4,2,141,1,6,19,1371721042,50
2757,-7316.963899999857,4864795.2365000015,4,2,141,2,6,19,1371720946,92
2758,-7413.955299999566,4864787.794299996,3,2,205,2,6,19,1371714106,669
2759,-7407.379599999636,4864799.6941,3,2,201,2,6,19,1371713995,636
2760,-7411.2507000006735,4864792.7678999975,3,2,203,2,6,19,1371714049,660
2761,-7413.154800001532,4864789.236699998,3,2,204,2,6,19,1371714080,664
2762,-7390.761199999601,4864835.141000004,4,2,147,2,6,19,1371721202,557
2763,-7406.063099998981,4864788.219300002,3,2,208,2,6,19,1371714200,629
2764,-7405.100900001824,4864789.7755,3,2,207,2,6,19,1371714178,619
2765,-7413.921399999409,4864785.033399999,3,2,206,2,6,19,1371714133,666
2766,-7403.73600000143,4864789.018399999,3,2,209,2,6,19,1371714222,603
2767,-7399.109700001776,4864784.361699998,3,2,212,2,6,19,1371714295,596
2768,-7397.859799999744,4864783.668200001,3,2,214,2,6,19,1371714342,587
2769,-7396.896099999547,4864785.223499998,3,2,213,2,6,19,1371714321,583
